Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41300000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41300000;1;01/01/2023;;1;1;"96,5487";"10,9553";"24,5221";8;14;1;1;1;"0,0";0;"11,2552";"12,649";"19,6986";"17,6231";"22,2826";"66,0747";"54,7034";"96,5487";"62,1864";"19,5057";"16,1783";"20,2823";"16,5344";"10,9553";"13,4544";"16,8938";"18,366";"13,9481";"22,6926";"19,6986";"24,7922";"22,6926";"22,0788";"19,1224";"17,2568";"15,6506";"13,4544";"16,8938";"16,5344";"20,4786";"19,6986";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/12/2022;;1;1;"45,9116";"5,6587";"15,0936";21;11;1;1;1;"0,0";0;"15,8257";"10,9553";"12,4906";"10,2041";"12,649";"9,4159";"7,9479";"20,6757";"14,1145";"7,4004";"5,6587";"13,1296";"16,7137";"13,7827";"19,6986";"11,8658";"10,3663";"13,4544";"12,8083";"18,7425";"45,9116";"26,571";"19,1224";"14,7885";"16,8938";"12,1764";"19,5057";"16,5344";"14,1145";"13,1296";"11,2552";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/11/2022;;1;1;"19,3136";"2,0904";"6,6925";28;8;1;1;1;"0,0";0;"5,5445";"4,3756";"3,9895";"7,5352";"4,9934";"2,9524";"2,3588";"2,0904";"12,1764";"7,6713";"5,3201";"4,5763";"3,6238";"7,1351";"9,2627";"18,366";"9,8844";"5,3201";"3,8962";"3,2782";"3,032";"2,7208";"3,3628";"2,874";"6,25";"4,9934";"4,18";"19,3136";"10,9553";"18,7425";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
41300000;1;01/10/2022;;1;1;"7,6713";"1,3947";"2,5644";24;21;1;1;1;;0;"3,6238";"3,1129";"2,7968";"2,9524";"3,1129";"3,1129";"2,7968";"2,7968";"2,7208";"2,5725";"2,5001";"2,2223";"1,9632";"1,8405";"1,7809";"1,665";"1,6087";"1,5536";"1,4995";"1,4995";"1,3947";"1,3947";"1,3947";"7,6713";"6,25";"2,7208";"2,4289";"2,1558";"1,9632";"1,9632";"2,4289";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/09/2022;;1;1;"4,0841";"1,4995";"1,75";30;8;1;1;1;;0;"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,5536";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,7224";"2,4289";"2,4289";"2,0262";"1,8405";"1,8405";"1,8405";"2,0904";"4,0841";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
41300000;1;01/08/2022;;1;1;"2,5001";"1,6087";"1,9798";1;31;1;1;1;;0;"2,5001";"2,4289";"2,3588";"2,29";"2,2223";"2,2223";"2,2223";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,8405";"1,8405";"1,7809";"1,7224";"1,7224";"1,7224";"1,7224";"1,7224";"1,6087";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/07/2022;;1;1;"3,1129";"2,5001";"2,8431";1;31;1;1;1;;0;"3,1129";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,9524";"2,874";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,7208";"2,646";"2,646";"2,646";"2,5001";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/06/2022;;1;1;"4,9934";"3,1129";"3,8222";1;27;1;1;1;;0;"4,9934";"4,9934";"4,5763";"4,5763";"4,5763";"4,5763";"4,5763";"4,18";"4,18";"4,18";"3,9895";"3,8041";"3,8041";"3,8041";"3,6238";"3,6238";"3,6238";"3,6238";"3,4485";"3,4485";"3,4485";"3,4485";"3,3628";"3,2782";"3,2782";"3,1949";"3,1129";"3,1129";"3,1129";"3,1129";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
41300000;1;01/05/2022;;1;1;"6,8753";"4,9934";"5,4722";6;14;1;1;1;;0;"5,8912";"5,4316";"5,4316";"5,6587";"6,3723";"6,8753";"6,3723";"5,8912";"5,8912";"5,8912";"5,6587";"5,4316";"5,4316";"4,9934";"4,9934";"5,4316";"5,8912";"5,4316";"5,4316";"5,4316";"5,4316";"5,4316";"4,9934";"4,9934";"4,9934";"4,9934";"4,9934";"4,9934";"4,9934";"4,9934";"4,9934";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/04/2022;;1;1;"11,7118";"4,9934";"7,3213";2;24;1;1;1;;0;"10,3663";"11,7118";"11,5587";"10,9553";"9,4159";"8,5179";"7,9479";"7,9479";"7,4004";"7,4004";"7,4004";"6,8753";"6,8753";"6,8753";"6,3723";"6,3723";"6,3723";"6,3723";"6,3723";"6,3723";"5,8912";"5,4316";"5,4316";"4,9934";"4,9934";"7,4004";"6,8753";"6,8753";"6,3723";"5,8912";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
41300000;1;01/03/2022;;1;1;"17,2568";"6,3723";"10,4802";2;14;1;1;1;;0;"7,9479";"17,2568";"16,8938";"16,5344";"15,4765";"13,1296";"11,5587";"10,3663";"9,7268";"8,5179";"7,6713";"7,4004";"6,8753";"6,3723";"13,4544";"13,1296";"12,8083";"11,5587";"11,2552";"10,659";"13,4544";"10,0435";"9,7268";"9,7268";"9,1108";"8,2301";"7,9479";"7,6713";"7,1351";"6,8753";"6,3723";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;1;01/02/2022;;1;1;"55,3118";"9,7268";"20,4622";11;28;1;1;1;;0;"14,4497";"13,4544";"16,5344";"14,7885";"14,1145";"17,9928";"21,4725";"24,3657";"20,2823";"39,3402";"55,3118";"19,8923";"16,8938";"16,1783";"14,4497";"22,6926";"20,6757";"20,2823";"18,7425";"52,8945";"22,6926";"19,5057";"16,1783";"13,4544";"13,1296";"12,4906";"10,9553";"9,7268";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
41300000;1;01/01/2022;;1;1;"579,7697";"0,2342";"47,7028";9;22;3;3;3;;0;"20,2823";"19,8923";"19,5057";"14,7885";"18,366";"19,8923";"26,571";"140,6678";"579,7697";"168,6125";"76,2151";"76,2151";"123,1231";"24,7916";"20,6757";"15,1308";"11,8658";"7,4004";"4,9934";"3,1129";"0,7798";"0,2342";"7,4004";"12,1764";"4,9934";"6,8753";"10,0435";"7,4004";"9,4159";"12,8083";"14,7885";;;;;;;;;;3;3;3;;;;;;;;;;;;;;;;;;;
41300000;2;01/12/2021;;1;1;"24,79";"6,62";"12,85";7;1;1;1;1;;;"6,6211";"11,2552";"14,4497";"8,8115";"7,6713";"17,2568";"24,7916";"18,7425";"11,8658";"9,4159";"9,1108";"12,1764";"13,7827";"16,1783";"20,2823";"19,8923";"12,4906";"10,659";"10,0435";"12,4906";"11,2552";"9,1108";"10,9553";"16,5343";"10,3663";"8,8115";"7,6713";"8,5179";"9,4159";"12,8083";"24,7916";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/11/2021;;1;1;"32,21";"2,09";"8,8";12;4;1;1;1;;;"2,9524";"2,2223";"2,2223";"2,0904";"2,0904";"2,0904";"2,2223";"2,2223";"3,1129";"2,9524";"21,4725";"32,2092";"18,7425";"14,1145";"8,8115";"7,6713";"6,8753";"6,3723";"5,8912";"10,9553";"22,6926";"17,6231";"11,2552";"8,2301";"7,4004";"6,8753";"6,129";"11,2552";"7,9479";"7,4004";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/10/2021;;1;1;"34,19";"1,2";"4,88";18;2;1;1;1;;;"1,2942";"1,198";"1,198";"1,3947";"1,4995";"1,4995";"1,3947";"1,3947";"1,6087";"1,9632";"4,9934";"5,8912";"3,9895";"2,646";"1,9632";"3,2782";"2,646";"34,1867";"12,4906";"9,1108";"6,129";"5,6587";"5,2099";"4,18";"8,2301";"6,6211";"4,5763";"4,18";"3,8041";"3,4485";"3,4485";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/09/2021;;1;1;"1,11";"0,78";"0,93";1;26;;1;1;;;"1,1061";"1,0184";"1,0184";"1,0184";"1,0184";"1,0184";"1,0184";"1,0184";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,9348";"0,8553";"0,8553";"0,8553";"0,8553";"0,8553";"0,8553";"0,8553";"0,7798";"0,7798";"0,7798";"0,8553";"1,0184";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/08/2021;;1;1;"1,39";"1,11";"1,24";1;23;1;1;1;;;"1,3947";"1,3947";"1,3947";"1,3947";"1,3947";"1,3947";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,198";"1,198";"1,198";"1,198";"1,198";"1,198";"1,198";"1,1061";"1,1061";"1,1061";"1,1061";"1,1061";"1,1061";"1,1061";"1,1061";"1,1061";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/07/2021;;1;1;"1,84";"1,39";"1,59";1;31;1;1;1;;;"1,8405";"1,7224";"1,7224";"1,7224";"1,7224";"1,7224";"1,7224";"1,7224";"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,6087";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,4995";"1,3947";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/06/2021;;1;1;"2,8";"1,84";"2,26";2;28;2;1;2;;;"2,646";"2,7968";"2,7968";"2,7968";"2,646";"2,5001";"2,5001";"2,5001";"2,3588";"2,3588";"2,3588";"2,3588";"2,3588";"2,3588";"2,2223";"2,2223";"2,2223";"2,2223";"2,0904";"2,0904";"2,0904";"2,0904";"1,9632";"1,9632";"1,9632";"1,9632";"1,9632";"1,8405";"1,8405";"1,8405";;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/05/2021;;1;1;"3,62";"2,36";"2,98";1;28;1;1;1;;;"3,6238";"3,4485";"3,4485";"3,4485";"3,4485";"3,2782";"3,2782";"3,2782";"3,2782";"3,1129";"3,1129";"2,9524";"2,9524";"2,9524";"2,9524";"2,7968";"3,1129";"3,1129";"2,9524";"2,7968";"2,7968";"2,7968";"2,646";"2,646";"2,646";"2,5001";"2,5001";"2,3588";"2,7968";"2,646";"2,646";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/04/2021;;1;1;"11,26";"3,62";"4,87";1;30;;1;1;;;"11,2552";"6,6211";"5,8912";"7,1351";"5,8912";"5,6587";"5,4316";"5,4316";"5,2099";"4,9934";"4,7823";"4,5763";"4,5763";"4,5763";"4,3756";"4,3756";"4,18";"4,18";"3,9895";"3,9895";"3,9895";"3,9895";"3,9895";"3,8041";"3,8041";"3,9895";"4,18";"3,8041";"3,8041";"3,6238";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/03/2021;;1;1;"20,28";"5,43";"9,65";1;29;1;1;1;;;"20,2823";"16,8938";"14,4497";"13,1296";"12,1764";"11,5587";"19,8923";"13,1296";"12,4906";"11,5587";"10,3663";"9,7268";"9,4159";"8,8115";"8,5179";"7,9479";"7,6713";"7,4004";"6,8753";"6,6211";"6,3723";"6,129";"5,8912";"5,6587";"5,6587";"5,6587";"5,6587";"5,6587";"5,4316";"6,8753";"11,2552";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/02/2021;;1;1;"106,48";"2,22";"29,49";19;1;1;;1;;;"2,2223";"2,2223";"2,2223";"2,2223";"4,5763";"8,5179";"29,8058";"55,3118";"32,2092";"15,8257";"11,8658";"15,8257";"11,8658";"15,1308";"13,1296";"24,7916";"32,6991";"35,7015";"106,4794";"78,3141";"37,763";"43,6749";"68,7205";"39,3402";"24,7916";"59,0206";"27,9387";"23,5225";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41300000;2;01/01/2021;;1;1;"31,24";"2,36";"8,06";4;31;1;1;1;;;"3,4485";"4,9934";"26,571";"31,2387";"14,4497";"9,1108";"16,5343";"23,9425";"11,8658";"14,1145";"13,1296";"8,5179";"7,1351";"6,129";"5,2099";"4,9934";"4,5763";"4,3756";"3,9895";"3,8041";"3,4485";"3,2782";"3,1129";"3,1129";"3,1129";"2,9524";"2,7968";"2,646";"2,5001";"2,5001";"2,3588";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/12/2020;;1;1;"44,79";"1,84";"8,31";10;2;1;1;1;;;"1,9632";"1,8405";"1,9632";"2,5001";"2,0904";"2,2223";"5,4316";"4,7823";"5,6587";"44,7875";"27,9387";"19,5057";"14,1145";"7,4004";"5,2099";"4,3756";"3,8041";"4,3756";"5,8912";"13,1296";"13,4544";"11,8658";"7,4004";"5,8912";"10,659";"7,6713";"5,6587";"4,5763";"3,9895";"3,8041";"3,6238";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/11/2020;;1;1;"18,74";"1,84";"5,16";14;10;1;1;1;;;"7,6713";"4,18";"2,9524";"2,5001";"2,9524";"2,7968";"2,3588";"2,0904";"1,9632";"1,8405";"3,4485";"17,9928";"13,7827";"18,7425";"14,4497";"6,3723";"6,8753";"5,6587";"4,18";"4,3756";"3,9895";"3,6238";"3,1129";"2,7968";"2,7968";"2,5001";"2,5001";"2,2223";"2,0904";"2,0904";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/10/2020;;1;1;"11,56";"0,86";"2,47";26;6;1;1;1;;;"1,1061";"1,0184";"1,0184";"0,9348";"0,9348";"0,8553";"0,8553";"0,8553";"0,9348";"1,1061";"1,198";"1,1061";"1,2942";"1,198";"3,2782";"2,3588";"1,8405";"1,7224";"1,6087";"1,6087";"2,3588";"3,1129";"2,646";"4,3756";"8,2301";"11,5587";"5,4316";"3,4485";"2,646";"2,3588";"3,4485";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/09/2020;;1;1;"1,84";"1,11";"1,43";1;22;;1;1;;;"1,8405";"1,8405";"1,8405";"1,7224";"1,7224";"1,6087";"1,6087";"1,4995";"1,4995";"1,4995";"1,3947";"1,3947";"1,3947";"1,2942";"1,2942";"1,2942";"1,2942";"1,2942";"1,198";"1,198";"1,198";"1,1061";"1,2942";"1,3947";"1,6087";"1,4995";"1,3947";"1,2942";"1,198";"1,1061";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41300000;2;01/08/2020;;1;1;"2,8";"1,84";"2,23";24;31;1;1;1;;;"2,5001";"2,5001";"2,5001";"2,5001";"2,5001";"2,3588";"2,3588";"2,3588";"2,2223";"2,2223";"2,2223";"2,2223";"2,2223";"2,2223";"2,2223";"2,2223";"2,0904";"2,0904";"2,0904";"1,9632";"1,9632";"1,9632";"2,3588";"2,7968";"2,3588";"2,2223";"2,0904";"1,9632";"1,9632";"1,9632";"1,8405";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/07/2020;;1;1;"3,99";"2,65";"3,08";3;24;1;1;1;;;"3,8041";"3,6238";"3,9895";"3,8041";"3,6238";"3,4485";"3,4485";"3,2782";"3,2782";"3,1129";"3,1129";"3,1129";"3,1129";"2,9524";"2,9524";"2,9524";"2,9524";"2,7968";"2,7968";"2,7968";"2,9524";"2,7968";"2,7968";"2,646";"2,646";"2,7968";"2,7968";"2,7968";"2,7968";"2,7968";"2,646";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41300000;2;01/06/2020;;1;1;"4,78";"3,45";"4,11";1;28;;1;1;;;"4,7823";"4,7823";"4,5763";"4,5763";"4,5763";"4,5763";"4,3756";"4,3756";"4,3756";"4,3756";"4,18";"4,18";"3,9895";"3,9895";"3,8041";"3,8041";"4,18";"4,18";"4,18";"3,9895";"3,9895";"3,9895";"3,8041";"3,8041";"3,6238";"3,6238";"3,6238";"3,4485";"3,4485";"3,9895";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
