Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41340000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41340000;1;01/02/2022;;1;1;"315,9364";"101,8015";"183,6056";11;28;1;1;1;;0;"120,7466";"130,8221";"112,5553";"114,1784";"137,685";"199,4734";"163,9643";"206,3509";"149,9686";"217,8146";"315,9364";"281,3644";"210,8125";"174,6099";"154,4385";"227,4368";"224,3835";"219,3248";"251,2906";"244,9928";"222,8619";"255,5182";"183,5684";"143,7837";"129,5482";"128,2784";"117,4474";"101,8015";;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;0;0
41340000;1;01/01/2022;;1;1;"1542,8573";"75,9918";"286,9034";10;28;1;1;1;;0;"129,1245";"192,6729";"157,141";"181,1967";"132,527";"156,6895";"246,0388";"471,8578";"966,0789";"1542,8573";"1257,7283";"797,4623";"389,5129";"269,9562";"214,3041";"183,5684";"151,305";"142,9072";"131,2477";"118,6811";"121,576";"119,5059";"100,6287";"89,9004";"81,0265";"81,0265";"79,5772";"75,9918";"94,832";"120,3325";"96,7516";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/12/2021;;1;1;"236,23";"45,59";"97,59";7;28;1;1;1;;;"84,5499";"87,456";"70,5012";"146,5069";"72,5561";"149,0985";"236,2262";"140,5165";"111,7994";"89,6562";"70,5012";"54,7627";"101,6804";"157,8415";"105,5359";"158,7245";"109,4371";"85,999";"71,869";"73,2452";"64,4511";"57,9359";"54,1349";"96,3603";"63,7896";"51,0311";"47,9865";"45,5944";"134,6068";"67,7908";"163,1632";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/11/2021;;1;1;"246,33";"31,57";"68,47";2;1;1;;1;;;"31,5701";"246,3302";"94,1085";"59,2211";"45,5944";"38,0966";"33,1648";"35,3297";"56,0251";"61,1658";"91,8737";"132,9332";"116,5721";"73,9365";"52,8864";"43,8262";"38,6579";"36,9818";"51,6472";"93,3616";"111,7994";"80,9617";"56,0251";"45,5944";"36,9818";"34,2418";"68,4652";"88,1875";"55,3928";"43,2417";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41340000;2;01/10/2021;;1;1;"293,43";"17,98";"59,74";19;2;1;1;1;;;"23,5053";"17,9791";"62,4733";"36,4284";"24,4713";"22,0798";"23,5053";"26,4402";"22,0798";"23,0269";"49,8061";"99,3892";"56,0251";"40,9293";"30,0007";"29,4833";"45,0025";"78,8328";"293,4326";"231,2252";"182,2264";"130,4355";"50,4174";"41,5036";"36,9818";"35,8777";"30,0007";"28,4572";"26,94";"25,9434";"26,94";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/09/2021;;1;1;"24,96";"13,75";"16,11";30;17;1;1;1;;;"19,7684";"17,1051";"17,5404";"17,1051";"17,5404";"17,1051";"17,5404";"17,1051";"17,1051";"16,2451";"14,9821";"15,8205";"14,9821";"14,1584";"14,5684";"14,1584";"13,7522";"14,1584";"14,5684";"14,1584";"14,1584";"14,5684";"13,7522";"13,7522";"15,8205";"14,5684";"14,1584";"14,9821";"23,0269";"24,9589";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41340000;2;01/08/2021;;1;1;"27,95";"17,11";"18,99";18;31;1;1;1;;;"18,867";"18,867";"18,867";"18,867";"18,867";"19,316";"18,867";"18,867";"19,316";"18,867";"19,316";"18,867";"19,316";"18,867";"18,867";"19,316";"17,9791";"27,9485";"20,6831";"18,867";"18,4213";"17,9791";"18,4213";"18,867";"17,5404";"17,9791";"18,867";"18,4213";"17,9791";"17,5404";"17,1051";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/07/2021;;1;1;"22,55";"18,42";"20,89";1;31;2;1;2;;;"22,5518";"22,0798";"22,0798";"22,0798";"22,0798";"22,0798";"22,0798";"22,0798";"21,611";"21,611";"21,611";"21,611";"21,611";"21,611";"21,611";"21,611";"21,1454";"20,6831";"20,2241";"21,1454";"19,7684";"19,316";"19,7684";"19,7684";"18,867";"19,7684";"19,7684";"19,7684";"19,7684";"19,316";"18,4213";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/06/2021;;1;1;"26,94";"22,55";"24,33";4;28;2;2;2;;;"24,9589";"23,5053";"23,5053";"26,94";"25,9434";"25,4497";"25,4497";"25,4497";"24,9589";"24,9589";"24,9589";"24,9589";"24,9589";"24,9589";"24,4713";"24,4713";"24,4713";"24,4713";"23,9867";"23,9867";"23,9867";"23,9867";"23,5053";"23,5053";"23,5053";"23,5053";"23,5053";"22,5518";"22,5518";"22,5518";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41340000;2;01/05/2021;;1;1;"30,0";"24,96";"27,45";1;28;2;2;2;;;"30,0007";"29,4833";"29,4833";"29,4833";"29,4833";"28,4572";"28,4572";"28,4572";"28,4572";"27,9485";"27,9485";"27,4428";"27,4428";"27,4428";"27,4428";"26,94";"27,9485";"27,9485";"27,4428";"26,94";"26,94";"26,94";"25,9434";"25,9434";"25,9434";"25,4497";"25,4497";"24,9589";"26,94";"25,9434";"25,9434";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/04/2021;;1;1;"61,82";"30,0";"35,29";1;30;;2;2;;;"61,8184";"42,6598";"39,2219";"44,4131";"39,2219";"38,6579";"37,5379";"37,5379";"36,4284";"35,8777";"34,7844";"34,2418";"34,2418";"34,2418";"33,1648";"33,1648";"32,6304";"32,6304";"31,5701";"31,5701";"31,5701";"31,5701";"31,5701";"31,0441";"31,0441";"31,5701";"32,6304";"31,0441";"31,0441";"30,0007";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41340000;2;01/03/2021;;1;1;"91,13";"37,54";"54,53";1;29;1;2;2;;;"91,1326";"84,5499";"78,1272";"72,5561";"67,7908";"64,4511";"80,9617";"69,1418";"66,4485";"62,4733";"57,9359";"55,3928";"54,1349";"51,6472";"50,4174";"47,9865";"46,7856";"45,5944";"43,2417";"42,6598";"41,5036";"40,3576";"39,2219";"38,6579";"38,6579";"38,6579";"38,6579";"38,6579";"37,5379";"43,2417";"61,8184";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/02/2021;;1;1;"648,52";"34,78";"161,48";19;1;2;;2;;;"34,7844";"34,7844";"34,7844";"34,7844";"48,5907";"71,869";"197,1954";"346,4881";"211,5673";"114,9741";"91,8737";"114,9741";"91,8737";"111,0101";"98,6291";"167,6407";"214,4803";"231,2252";"648,5248";"363,6366";"169,4426";"244,2986";"215,4541";"167,6407";"119,7891";"102,4478";"136,287";"102,4478";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;;;
41340000;2;01/01/2021;;1;1;"220,34";"35,33";"81,61";4;31;1;2;2;;;"51,6472";"106,3125";"210,5992";"220,3442";"127,953";"89,6562";"107,8712";"170,3458";"127,953";"132,9332";"101,6804";"107,0909";"107,8712";"73,9365";"59,2211";"107,8712";"65,1147";"47,3848";"45,0025";"43,8262";"42,0804";"40,9293";"39,7884";"39,7884";"39,7884";"39,2219";"38,0966";"37,5379";"36,4284";"36,4284";"35,3297";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/12/2020;;1;1;"251,43";"32,63";"78,39";10;2;1;2;2;;;"33,1648";"32,6304";"33,1648";"36,4284";"34,2418";"34,7844";"45,5944";"84,5499";"54,1349";"251,4327";"170,3458";"132,9332";"97,871";"82,391";"59,8671";"52,2656";"51,6472";"52,8864";"95,6078";"101,6804";"80,9617";"86,7266";"79,5404";"78,8328";"167,6407";"100,9148";"73,9365";"63,7896";"57,2967";"51,6472";"51,0311";2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/11/2020;;1;1;"147,31";"31,82";"55,99";14;8;1;1;2;;;"67,0997";"40,097";"35,6029";"38,9568";"46,5602";"36,7097";"33,9641";"31,8194";"31,8194";"37,2673";"37,2673";"78,9867";"89,9988";"147,3119";"68,4644";"55,2386";"93,7747";"142,9147";"108,5858";"76,8423";"45,0025";"43,2417";"39,7884";"38,0966";"38,0966";"36,4284";"36,4284";"34,7844";"34,2418";"34,2418";;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
41340000;2;01/10/2020;;1;1;"90,0";"26,67";"36,19";26;6;2;2;2;;;"28,1803";"27,6725";"27,6725";"27,1679";"27,1679";"26,6663";"26,6663";"26,6663";"27,1679";"28,1803";"28,6911";"28,1803";"29,2049";"28,6911";"41,2481";"35,6029";"32,3512";"31,8194";"31,2905";"31,2905";"35,6029";"40,097";"37,2673";"47,1636";"69,8382";"89,9988";"53,9688";"41,8277";"37,2673";"35,6029";"41,8277";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/09/2020;;1;1;"32,35";"28,18";"30,06";1;22;;2;2;;;"32,3512";"32,3512";"32,3512";"31,8194";"31,8194";"31,2905";"31,2905";"30,7646";"30,7646";"30,7646";"29,7218";"29,7218";"29,7218";"29,2049";"29,2049";"29,2049";"29,2049";"29,2049";"28,6911";"28,6911";"28,6911";"28,1803";"29,2049";"29,7218";"31,2905";"30,7646";"29,7218";"29,2049";"28,6911";"28,1803";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41340000;2;01/08/2020;;1;1;"38,39";"32,35";"34,88";24;31;2;2;2;;;"36,1549";"36,1549";"36,1549";"36,1549";"36,1549";"35,6029";"35,6029";"35,6029";"35,0538";"35,0538";"35,0538";"35,0538";"35,0538";"35,0538";"35,0538";"35,0538";"33,9641";"33,9641";"33,9641";"33,4235";"33,4235";"33,4235";"35,6029";"38,3909";"35,6029";"35,0538";"33,9641";"33,4235";"33,4235";"33,4235";"32,3512";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/07/2020;;1;1;"45,36";"37,27";"39,89";3;24;2;2;2;;;"44,1728";"42,9949";"45,3613";"44,1728";"42,9949";"41,8277";"41,8277";"41,2481";"41,2481";"40,097";"40,097";"40,097";"40,097";"38,9568";"38,9568";"38,9568";"38,9568";"38,3909";"38,3909";"38,3909";"38,9568";"38,3909";"38,3909";"37,2673";"37,2673";"38,3909";"38,3909";"38,3909";"38,3909";"38,3909";"37,2673";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/06/2020;;1;1;"49,6";"41,83";"45,86";1;28;;2;2;;;"49,6028";"49,6028";"48,378";"48,378";"48,378";"48,378";"47,1636";"47,1636";"47,1636";"47,1636";"46,5602";"46,5602";"45,3613";"45,3613";"44,1728";"44,1728";"46,5602";"46,5602";"46,5602";"45,3613";"45,3613";"45,3613";"44,1728";"44,1728";"42,9949";"42,9949";"42,9949";"41,8277";"41,8277";"45,3613";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41340000;2;01/05/2020;;1;1;"65,07";"49,6";"56,69";17;30;1;2;2;;;"59,1066";"61,0731";"59,7598";"57,8076";"56,5183";"59,7598";"60,4152";"64,3979";"59,7598";"54,6025";"53,3376";"54,6025";"57,1617";"55,2386";"63,7282";"59,7598";"65,0699";"58,4559";"56,5183";"55,2386";"53,9688";"53,9688";"53,9688";"53,9688";"57,8076";"56,5183";"53,9688";"50,8377";"50,8377";"49,6028";"49,6028";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/04/2020;;1;1;"155,34";"59,11";"86,31";9;29;1;1;1;;;"88,503";"110,9899";"104,6183";"101,4799";"96,8324";"82,604";"79,7058";"91,5029";"155,338";"102,2615";"88,503";"105,4078";"99,147";"83,334";"80,4271";"131,6922";"98,3735";"89,9988";"84,066";"76,1319";"73,3124";"68,4644";"67,0997";"65,7442";"65,0699";"61,0731";"59,7598";"59,7598";"59,1066";"59,1066";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41340000;2;01/03/2020;;1;1;"505,82";"89,25";"185,77";22;17;1;1;1;;;"220,3685";"291,4555";"356,938";"405,462";"272,7972";"228,5047";"205,3808";"168,1016";"143,7906";"127,4579";"125,7771";"114,2225";"104,6183";"97,6019";"95,2994";"93,0154";"89,2498";"119,129";"95,2994";"204,3942";"504,4875";"505,8204";"265,2348";"162,5904";"135,1126";"119,9534";"109,3852";"104,6183";"101,4799";"96,8324";"94,536";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/02/2020;;1;1;"382,16";"97,6";"157,22";7;26;1;1;1;;;"155,338";"142,0406";"164,4206";"128,3011";"129,9929";"169,0261";"382,1562";"184,9982";"150,8615";"124,9395";"110,1866";"209,343";"252,4367";"213,3305";"179,3062";"142,9147";"131,6922";"133,3987";"108,5858";"98,3735";"101,4799";"111,7952";"162,5904";"133,3987";"105,4078";"97,6019";"111,7952";"187,8663";"235,7041";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41340000;2;01/01/2020;;1;1;"1167,57";"41,25";"223,25";25;1;1;2;2;;;"41,2481";"60,4152";"91,5029";"214,3312";"143,7906";"133,3987";"89,2498";"87,0156";"78,9867";"65,0699";"55,8772";"50,8377";"48,378";"49,6028";"48,378";"50,8377";"135,9723";"151,7533";"78,9867";"119,129";"198,5079";"124,1038";"263,0872";"841,6821";"1167,5688";"1147,5394";"328,8287";"241,9339";"371,2782";"262,0155";"179,3062";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1
41340000;2;01/12/2019;;1;1;"124,94";"40,1";"61,39";3;19;1;1;2;;;"53,3376";"93,7747";"124,9395";"67,7809";"55,2386";"91,5029";"103,0451";"96,8324";"67,7809";"52,7089";"65,7442";"66,4208";"67,7809";"71,916";"66,4208";"49,6028";"44,7657";"42,4099";"40,097";"42,4099";"41,2481";"40,097";"75,4237";"69,8382";"42,4099";"51,4589";"46,5602";"43,5825";"41,8277";"44,7657";"41,2481";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
41340000;2;01/11/2019;;1;1;"106,99";"21,83";"47,2";24;7;1;1;2;;;"43,5825";"38,3909";"32,8859";"28,1803";"23,7233";"23,2441";"21,826";"21,826";"53,3376";"30,2417";"45,9594";"50,219";"40,097";"53,3376";"42,4099";"86,275";"51,4589";"50,8377";"48,9891";"42,4099";"46,5602";"46,5602";"81,8763";"106,9929";"75,4237";"42,9949";"33,9641";"29,7218";"59,7598";"63,0609";;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41340000;2;01/10/2019;;1;1;"142,91";"16,89";"25,09";30;7;1;1;1;;;"19,5298";"18,1935";"17,3203";"17,3203";"18,6354";"17,3203";"16,8891";"16,8891";"17,7551";"18,1935";"17,7551";"17,3203";"17,7551";"17,7551";"17,7551";"17,7551";"17,3203";"17,7551";"18,6354";"17,7551";"17,7551";"22,7681";"18,1935";"19,5298";"19,9822";"19,9822";"43,5825";"38,3909";"30,2417";"142,9147";"48,9891";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/09/2019;;1;1;"19,98";"17,32";"18,56";6;29;1;1;1;;;"18,6354";"18,1935";"18,6354";"18,6354";"19,0809";"19,9822";"19,0809";"19,0809";"18,6354";"18,1935";"17,7551";"18,6354";"17,7551";"18,1935";"18,6354";"18,1935";"18,6354";"19,0809";"18,6354";"17,7551";"18,1935";"18,6354";"19,0809";"19,5298";"19,0809";"19,0809";"18,6354";"17,7551";"17,3203";"18,1935";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41340000;2;01/08/2019;;1;1;"22,3";"18,64";"20,45";1;31;2;2;2;;;"22,2954";"21,826";"21,826";"21,826";"21,826";"21,826";"21,36";"21,36";"21,36";"20,8974";"20,8974";"20,8974";"20,8974";"20,8974";"20,4381";"20,4381";"20,4381";"19,9822";"19,9822";"19,9822";"19,9822";"19,9822";"19,5298";"19,5298";"19,5298";"19,0809";"19,0809";"19,0809";"19,0809";"19,0809";"18,6354";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41340000;2;01/07/2019;;1;1;"30,24";"21,83";"24,78";4;27;1;1;1;;;"25,6726";"26,6663";"27,1679";"30,2417";"25,6726";"27,1679";"28,1803";"27,1679";"26,6663";"26,1679";"25,1805";"25,1805";"26,6663";"25,1805";"25,6726";"26,1679";"24,2058";"23,7233";"23,2441";"23,2441";"22,7681";"24,2058";"22,7681";"22,2954";"23,2441";"23,2441";"21,826";"22,2954";"22,2954";"21,826";"22,2954";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41340000;2;01/06/2019;;1;1;"31,29";"25,67";"28,16";1;18;;1;1;;;"31,2905";"29,7218";"31,2905";"30,2417";"29,7218";"29,7218";"28,6911";"29,7218";"28,6911";"28,6911";"28,6911";"31,2905";"29,2049";"29,2049";"27,6725";"28,1803";"27,1679";"25,6726";"26,6663";"27,1679";"25,6726";"27,1679";"27,1679";"26,6663";"25,6726";"26,6663";"27,1679";"25,6726";"27,1679";"27,1679";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
