Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41380000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41380000;1;01/03/2022;;1;1;"5,4526";"2,4125";"3,7567";1;30;1;1;1;;0;"5,4526";"5,2667";"4,9902";"4,9902";"4,8987";"4,8076";"4,6263";"4,357";"4,268";"4,0911";"3,9156";"4,8076";"3,9156";"3,9156";"3,7417";"3,5695";"3,5695";"3,5695";"3,3988";"3,2299";"3,2299";"3,2299";"3,0627";"2,8973";"2,8973";"2,7337";"2,7337";"2,7337";"2,5721";"2,4125";"2,5721";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;1;01/02/2022;;1;1;"41,5974";"4,8076";"17,3155";11;4;1;1;1;;0;"7,2792";"12,0788";"8,2805";"4,8076";"7,4774";"23,3596";"24,8652";"20,164";"22,1195";"41,3039";"41,5974";"22,8619";"23,1105";"20,4064";"15,4428";"13,8525";"13,8525";"14,3033";"20,4064";"25,8793";"15,9034";"38,1026";"10,3557";"8,2805";"9,7235";"6,8861";"6,3048";"5,8283";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
41380000;1;01/01/2022;;1;1;"185,1742";"3,4839";"30,5232";10;28;1;1;1;;0;"13,8525";"21,1372";"18,2456";"11,8606";"6,4009";"18,2456";"53,354";"70,1924";"147,783";"185,1742";"170,8344";"110,9531";"13,4046";"10,5681";"8,2805";"7,4774";"6,6912";"6,1133";"8,2805";"5,5461";"6,3048";"5,1742";"4,6263";"4,268";"4,0032";"3,7417";"3,5695";"3,4839";"5,1742";"6,3048";"5,1742";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/12/2021;;1;1;"37,78";"2,76";"9,07";16;1;1;1;1;;;"2,7558";"6,049";"5,4643";"5,6578";"3,4389";"3,0933";"24,4133";"18,7387";"6,2466";"4,3348";"3,4389";"2,9235";"4,3348";"18,7387";"17,9904";"37,7776";"8,0831";"5,6578";"10,6758";"5,6578";"4,1522";"3,9712";"3,6145";"23,8845";"5,8527";"4,1522";"3,7919";"3,2651";"4,3348";"4,5192";"24,1486";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/11/2021;;1;1;"14,11";"1,53";"3,86";12;1;1;;1;;;"1,5258";"11,3469";"4,5192";"3,0933";"3,7919";"2,4269";"1,8892";"1,6437";"3,4389";"4,8926";"3,4389";"14,1144";"10,454";"4,3348";"3,0933";"2,4269";"2,1473";"1,8892";"2,0167";"2,4269";"5,2723";"3,4389";"2,7558";"2,2658";"2,0167";"1,8892";"2,2658";"5,8527";"2,9235";"2,2658";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/10/2021;;1;1;"7,25";"0,47";"1,83";20;2;1;1;1;;;"0,5422";"0,4655";"0,6232";"0,5422";"0,4655";"0,4655";"0,4655";"0,4655";"0,4655";"1,1923";"2,4269";"6,2466";"2,9235";"1,8892";"1,1923";"1,0881";"1,1923";"1,3";"5,8527";"7,2545";"5,4643";"2,5902";"1,7648";"1,5258";"1,3";"1,4112";"1,3";"1,1923";"1,0881";"1,0881";"0,9875";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/09/2021;;1;1;"0,89";"0,39";"0,56";2;17;1;1;1;;;"0,7975";"0,8906";"0,8906";"0,7975";"0,7975";"0,7084";"0,7084";"0,6232";"0,6232";"0,6232";"0,5422";"0,5422";"0,5422";"0,4655";"0,4655";"0,4655";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,3933";"0,5422";"0,7084";"0,5422";"0,5422";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/08/2021;;1;1;"0,8";"0,62";"0,71";1;25;1;1;1;;;"0,7975";"0,7975";"0,7975";"0,7975";"0,7975";"0,7975";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,7084";"0,6232";"0,6232";"0,6232";"0,6232";"0,6232";"0,6232";"0,6232";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/07/2021;;1;1;"1,09";"0,89";"0,97";1;21;1;1;1;;;"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,9875";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";"0,8906";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/06/2021;;1;1;"1,3";"1,09";"1,14";1;15;;1;1;;;"1,3";"1,3";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,1923";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";"1,0881";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/05/2021;;1;1;"1,76";"1,3";"1,46";1;20;1;1;1;;;"1,7648";"1,6437";"1,6437";"1,6437";"1,6437";"1,6437";"1,6437";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,4112";"1,4112";"1,4112";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";"1,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/04/2021;;1;1;"2,76";"1,76";"2,05";1;21;;1;1;;;"2,7558";"2,5902";"2,5902";"2,5902";"2,5902";"2,4269";"2,2658";"2,2658";"2,1473";"2,1473";"2,0167";"2,0167";"2,0167";"2,0167";"2,0167";"1,8892";"1,8892";"1,8892";"1,8892";"1,8892";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";"1,7648";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/03/2021;;1;1;"10,9";"2,59";"4,21";10;26;1;1;1;;;"6,2466";"5,2723";"4,8926";"4,5192";"4,1522";"3,9712";"8,9302";"6,049";"6,4456";"10,8985";"5,4643";"4,8926";"4,7051";"4,1522";"3,6145";"3,4389";"3,2651";"3,2651";"3,2651";"3,0933";"2,9235";"2,7558";"2,7558";"2,7558";"2,7558";"2,5902";"2,5902";"2,5902";"2,5902";"2,5902";"3,0933";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/02/2021;;1;1;"113,38";"1,19";"20,56";19;3;1;;1;;;"1,3";"1,3";"1,1923";"1,1923";"5,6578";"6,2466";"54,4386";"63,4889";"10,454";"6,049";"5,0817";"19,7463";"7,6665";"5,6578";"8,0831";"7,2545";"37,7776";"20,2543";"113,3764";"77,1786";"20,2543";"19,7463";"38,3601";"10,0134";"7,4599";"6,2466";"12,2551";"7,8742";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41380000;2;01/01/2021;;1;1;"26,55";"1,3";"4,22";3;30;1;1;2;;;"2,5902";"2,9235";"26,5525";"18,2391";"6,4456";"4,3348";"4,8926";"5,2723";"3,9712";"4,8926";"6,049";"3,7919";"3,4389";"3,6145";"3,0933";"2,7558";"2,9235";"2,4269";"2,2658";"2,0167";"2,0167";"1,8892";"1,8892";"1,7648";"1,7648";"1,7648";"1,6437";"1,5258";"1,4112";"1,3";"1,3";2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/12/2020;;1;1;"13,64";"1,53";"4,23";11;2;2;2;2;;;"1,6437";"1,5258";"1,5258";"2,0167";"2,1473";"2,5902";"2,5902";"2,2658";"3,2651";"10,0134";"13,6444";"6,8475";"6,2466";"4,5192";"3,9712";"3,0933";"2,7558";"2,5902";"2,7558";"4,7051";"6,049";"5,0817";"5,0817";"4,3348";"4,8926";"6,8475";"5,0817";"3,9712";"3,2651";"2,9235";"2,7558";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41380000;2;01/11/2020;;1;1;"13,64";"1,3";"3,74";17;9;1;1;1;;;"4,5192";"3,2651";"2,5902";"2,2658";"2,0167";"1,8892";"1,7648";"1,5258";"1,3";"2,2658";"2,9235";"7,6665";"7,8742";"8,0831";"9,577";"5,2723";"13,6444";"4,5192";"3,6145";"3,0933";"3,4389";"2,7558";"2,4269";"2,2658";"2,1473";"2,1473";"2,0167";"1,8892";"1,7648";"1,6437";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;
41380000;2;01/10/2020;;1;1;"4,89";"0,71";"1,62";31;6;1;1;1;;;"0,8906";"0,8906";"0,7975";"0,7975";"0,7975";"0,7084";"0,7084";"0,7084";"0,7084";"0,7975";"0,7975";"0,8906";"0,7975";"0,8906";"1,7648";"2,0167";"1,5258";"1,4112";"1,3";"1,4112";"1,6437";"1,8892";"1,7648";"1,7648";"3,9712";"3,7919";"3,0933";"2,4269";"2,2658";"2,0167";"4,8926";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/09/2020;;1;1;"1,64";"0,99";"1,31";1;29;;1;1;;;"1,6437";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,5258";"1,4112";"1,4112";"1,4112";"1,3";"1,3";"1,3";"1,3";"1,1923";"1,1923";"1,0881";"1,0881";"1,0881";"1,3";"1,1923";"1,0881";"1,0881";"1,0881";"1,0881";"0,9875";"0,9875";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/08/2020;;1;1;"2,02";"1,53";"1,76";1;19;1;1;1;;;"2,0167";"2,0167";"2,0167";"2,0167";"1,8892";"1,8892";"1,8892";"1,7648";"1,7648";"1,7648";"1,7648";"1,6437";"1,6437";"1,6437";"1,6437";"1,6437";"1,6437";"1,6437";"1,5258";"1,5258";"1,5258";"1,7648";"1,7648";"2,0167";"1,8892";"1,7648";"1,7648";"1,7648";"1,6437";"1,6437";"1,6437";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/07/2020;;1;1;"3,09";"2,02";"2,35";3;30;1;1;1;;;"2,4269";"2,5902";"3,0933";"3,0933";"2,9235";"2,7558";"2,5902";"2,5902";"2,4269";"2,4269";"2,4269";"2,2658";"2,2658";"2,2658";"2,2658";"2,2658";"2,2658";"2,2658";"2,2658";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,1473";"2,0167";"2,0167";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/06/2020;;1;1;"3,27";"2,27";"2,71";1;19;;1;1;;;"3,2651";"3,2651";"3,0933";"3,0933";"3,0933";"3,0933";"2,9235";"2,9235";"2,9235";"2,9235";"2,9235";"2,7558";"2,7558";"2,7558";"2,5902";"2,5902";"2,4269";"2,4269";"2,2658";"2,4269";"2,5902";"2,5902";"2,4269";"2,4269";"2,4269";"2,4269";"2,4269";"2,4269";"2,5902";"2,4269";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/05/2020;;1;1;"9,14";"3,27";"4,02";17;31;1;1;1;;;"3,9712";"3,9712";"3,7919";"3,7919";"3,7919";"3,6145";"3,6145";"3,6145";"3,6145";"3,4389";"3,4389";"3,4389";"4,3348";"5,0817";"3,6145";"6,049";"9,1447";"4,5192";"3,9712";"3,7919";"3,6145";"3,4389";"3,4389";"3,4389";"3,7919";"4,1522";"3,9712";"3,7919";"3,6145";"3,4389";"3,2651";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/04/2020;;1;1;"47,93";"3,97";"8,29";9;30;1;1;1;;;"6,049";"10,454";"7,0504";"17,0029";"7,2545";"6,4456";"5,8527";"5,8527";"47,9262";"7,6665";"6,4456";"7,2545";"6,4456";"5,8527";"5,4643";"22,3132";"8,5044";"6,8475";"6,049";"5,6578";"5,4643";"5,0817";"4,8926";"4,7051";"4,7051";"4,5192";"4,3348";"4,3348";"4,1522";"3,9712";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/03/2020;;1;1;"74,65";"6,25";"17,41";4;31;1;1;1;;;"27,9086";"31,4997";"39,5308";"74,6466";"26,283";"16,2702";"13,879";"12,4844";"9,7947";"8,7167";"10,0134";"9,1447";"8,9302";"8,7167";"7,8742";"7,4599";"7,4599";"7,2545";"7,6665";"36,0416";"38,6521";"48,8457";"18,7387";"11,1222";"8,7167";"8,0831";"7,6665";"7,0504";"6,6459";"6,4456";"6,2466";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/02/2020;;1;1;"71,82";"5,46";"17,94";29;21;1;1;1;;;"7,6665";"7,6665";"6,6459";"5,6578";"27,3644";"50,0774";"41,5971";"9,7947";"11,5726";"8,2932";"7,2545";"17,2487";"57,169";"18,7387";"11,1222";"10,454";"8,0831";"7,0504";"6,2466";"5,8527";"5,4643";"27,9086";"49,4607";"10,454";"7,6665";"6,8475";"6,2466";"8,7167";"71,8204";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41380000;2;01/01/2020;;1;1;"239,89";"1,89";"25,65";26;1;1;1;1;;;"1,8892";"2,1473";"2,4269";"8,7167";"4,7051";"9,3603";"4,7051";"4,1522";"3,4389";"3,6145";"2,7558";"2,2658";"2,0167";"2,9235";"2,4269";"4,8926";"12,4844";"5,0817";"3,4389";"4,7051";"7,0504";"5,0817";"19,7463";"118,2362";"215,1327";"239,8893";"38,9445";"20,5094";"22,5735";"10,8985";"8,9302";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/12/2019;;1;1;"97,06";"2,02";"13,13";7;31;1;1;1;;;"14,3507";"59,2595";"26,0141";"7,4599";"5,0817";"83,5879";"97,064";"22,3132";"9,7947";"6,4456";"5,2723";"9,7947";"6,049";"4,5192";"3,7919";"3,4389";"3,2651";"2,7558";"3,0933";"2,7558";"2,5902";"2,2658";"4,3348";"4,3348";"3,4389";"2,5902";"2,5902";"2,4269";"2,2658";"2,1473";"2,0167";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/11/2019;;1;1;"19,24";"0,8";"2,8";29;7;1;1;1;;;"2,2658";"1,5258";"1,5258";"1,1923";"0,9875";"0,8906";"0,7975";"0,8906";"1,3";"1,4112";"1,1923";"1,3";"0,8906";"0,7975";"2,0167";"4,3348";"2,5902";"2,0167";"3,9712";"5,4643";"2,5902";"1,8892";"3,2651";"3,9712";"2,5902";"2,0167";"1,7648";"1,5258";"19,2411";"7,6665";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/10/2019;;1;1;"10,23";"0,24";"0,83";30;16;1;1;1;;;"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,2877";"0,2877";"0,2877";"0,2877";"0,2877";"0,2367";"0,2367";"0,2367";"0,2367";"0,2367";"0,2367";"0,2367";"0,2877";"0,3439";"0,3439";"0,2877";"0,4052";"1,6437";"0,9875";"10,2332";"4,7051";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41380000;2;01/09/2019;;1;1;"0,62";"0,34";"0,38";28;5;1;1;1;;;"0,4717";"0,4052";"0,4052";"0,4052";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,3439";"0,4052";"0,5434";"0,6202";"0,4717";"0,4717";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41380000;2;01/08/2019;;1;1;"0,7";"0,47";"0,57";1;22;1;1;1;;;"0,7023";"0,7023";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,6202";"0,5434";"0,5434";"0,5434";"0,5434";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";"0,4717";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
